cluster;img;category_llava_next;inference_time
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53867948777__b.jpg;Heritage and culture;0.7366940975189209
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53874505384__b.jpg;Heritage and culture;0.6690995693206787
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53893957247__b.jpg;Heritage and culture;0.7642812728881836
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53905748154__b.jpg;Heritage and culture;0.7579443454742432
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53940310698__b.jpg;Heritage and culture;0.7557060718536377
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53985017214__b.jpg;Heritage and culture;0.6830122470855713
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_54040948577__b.jpg;Heritage and culture;0.6873049736022949
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_54042261460__b.jpg;Not valid;0.6364984512329102
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1509_53743954393__b.jpg;Not valid;0.862494707107544
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1604_53517556876__b.jpg;Towns and villages;0.7301778793334961
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1604_53702366785__b.jpg;Landforms;0.7129738330841064
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1607_53697211792__b.jpg;Landforms;0.622384786605835
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1703_53723231700__b.jpg;Not valid;0.7914600372314453
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1704_53701259449__b.jpg;Not valid;0.8196315765380859
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1929_53451800761__b.jpg;Heritage and culture;0.6899054050445557
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_2489_53612978003__b.jpg;Terrestrial activities;0.7989675998687744
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_3474_53727297463__b.jpg;Not valid;0.6250536441802979
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_3568_53754593651__b.jpg;Roads;0.6290030479431152
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5507_53521150127__b.jpg;Not valid;0.7133738994598389
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5507_53616662755__b.jpg;Not valid;0.7170486450195312
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5507_53927662737__b.jpg;Not valid;0.7127950191497803
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5507_53928562321__b.jpg;Vegetation and habitats;0.8980662822723389
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5602_54007133112__b.jpg;Not valid;0.7111432552337646
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53528262137__b.jpg;Not valid;0.7132606506347656
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53588009932__b.jpg;Animals;0.7147583961486816
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53595168713__b.jpg;Not valid;0.7097947597503662
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53821859028__b.jpg;Not valid;0.7130863666534424
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53834787495__b.jpg;Not valid;0.7115893363952637
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53835601217__b.jpg;Not valid;0.7222707271575928
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53874178444__b.jpg;Not valid;0.7111327648162842
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53941590331__b.jpg;Not valid;0.7121517658233643
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53949082034__b.jpg;Not valid;0.713350772857666
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_932_53887654385__b.jpg;Animals;0.7019994258880615
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_9794_53634573760__b.jpg;Not valid;0.7145202159881592
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_9991_53606264300__b.jpg;Not valid;0.6449723243713379
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_9991_53634394584__b.jpg;Not valid;0.7127366065979004
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53983801907__b.jpg;Not valid;0.6255204677581787
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53899408000__b.jpg;Heritage and culture;0.6880669593811035
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1020_53630727192__b.jpg;Roads;0.7108926773071289
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53609373666__b.jpg;Heritage and culture;0.690802812576294
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53517673383__b.jpg;Heritage and culture;0.7609872817993164
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53517926365__b.jpg;Towns and villages;0.8181076049804688
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53855319736__b.jpg;Heritage and culture;0.7399082183837891
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53636719492__b.jpg;Spiritual or symbolic and related connotations;1.028731346130371
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_11343_53483189372__b.jpg;Lighthouse;0.755944013595581
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_10279_53968059228__b.jpg;Not valid;0.8437886238098145
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_11245_53695383421__b.jpg;Accommodation;0.8028671741485596
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53516613767__b.jpg;Spiritual or symbolic and related connotations;1.0570242404937744
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1408_53786050917__b.jpg;Not valid;0.689856767654419
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1411_53702476740__b.jpg;Not valid;0.7143628597259521
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1506_53517889745__b.jpg;Heritage and culture;0.6837592124938965
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53609373966__b.jpg;Heritage and culture;0.6852045059204102
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53609711984__b.jpg;Heritage and culture;0.6860911846160889
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53702491610__b.jpg;Heritage and culture;0.7577221393585205
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53702505040__b.jpg;Not valid;0.7175478935241699
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53800186817__b.jpg;Heritage and culture;0.7596628665924072
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53888493521__b.jpg;Towns and villages;0.7899966239929199
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53934346459__b.jpg;Roads;0.6410446166992188
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_54040950452__b.jpg;Heritage and culture;0.6901295185089111
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_54040952692__b.jpg;Vegetation and habitats;0.8275296688079834
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_54041812186__b.jpg;Heritage and culture;0.6867895126342773
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_54042130114__b.jpg;Vegetation and habitats;1.0181305408477783
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_54042135269__b.jpg;Heritage and culture;0.6856091022491455
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1509_53701567875__b.jpg;Not valid;0.7152442932128906
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1552_53589447325__b.jpg;Landforms;0.6471552848815918
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1604_53681394893__b.jpg;Spiritual or symbolic and related connotations;0.9486863613128662
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1604_53700996006__b.jpg;Heritage and culture;0.7570736408233643
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1604_53701948551__b.jpg;Spiritual or symbolic and related connotations;1.0356676578521729
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1604_53702104798__b.jpg;Heritage and culture;0.7580595016479492
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1798_53702488630__b.jpg;Not valid;0.7123222351074219
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1924_53441395194__b.jpg;Wind farm;0.638615608215332
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_2100_53751857186__b.jpg;Plants;0.7061069011688232
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_2506_53668307288__b.jpg;Towns and villages;0.8079664707183838
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_3474_53731065141__b.jpg;Towns and villages;0.7064492702484131
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_3474_53815806301__b.jpg;Roads;0.6935746669769287
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_3752_53853850518__b.jpg;Vegetation and habitats;1.026857852935791
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5507_53569240429__b.jpg;Not valid;0.7126150131225586
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5602_53993823283__b.jpg;Not valid;0.7090010643005371
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53531379407__b.jpg;Not valid;0.7106533050537109
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53577357067__b.jpg;Not valid;0.7131171226501465
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53581083135__b.jpg;Not valid;0.7098863124847412
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53699795183__b.jpg;Not valid;0.7183384895324707
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53736004432__b.jpg;Not valid;0.7094919681549072
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53789349526__b.jpg;Not valid;0.7111611366271973
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53918130506__b.jpg;Not valid;0.7119219303131104
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53926216176__b.jpg;Vegetation and habitats;0.8960902690887451
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_5603_53970893183__b.jpg;Not valid;0.7090272903442383
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_725_53788792888__b.jpg;Vegetation and habitats;0.8756012916564941
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_932_53887467133__b.jpg;Vegetation and habitats;0.8810598850250244
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_44724903961__b.jpg;Heritage and culture;0.7574598789215088
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53878976958__b.jpg;Heritage and culture;0.7384345531463623
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_11245_53978295403__b.jpg;Heritage and culture;0.7374153137207031
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1410_53992067248__b.jpg;Heritage and culture;0.7578334808349609
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1411_53940131798__b.jpg;Roads;0.7151894569396973
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1311_53729723006__b.jpg;Not valid;0.6143226623535156
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1506_53518698824__b.jpg;Animals;0.668349027633667
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53447694152__b.jpg;Heritage and culture;0.6557779312133789
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53516578527__b.jpg;Heritage and culture;0.6900742053985596
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1313_54042255525__b.jpg;Not valid;0.6976273059844971
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53540698278__b.jpg;Heritage and culture;0.7671694755554199
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53540700608__b.jpg;Heritage and culture;0.7624080181121826
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53540944370__b.jpg;Heritage and culture;0.7586214542388916
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53629099484__b.jpg;Not valid;0.6946146488189697
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53629872976__b.jpg;Heritage and culture;0.7574007511138916
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53632212085__b.jpg;Heritage and culture;0.7408571243286133
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53696369480__b.jpg;Not valid;0.7151024341583252
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53700866545__b.jpg;Heritage and culture;0.7574458122253418
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53702072816__b.jpg;Heritage and culture;0.7599823474884033
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53702489300__b.jpg;Not valid;0.7145917415618896
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53739814033__b.jpg;Not valid;0.6273238658905029
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53755955402__b.jpg;Heritage and culture;0.7635478973388672
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53793990307__b.jpg;Heritage and culture;0.7396020889282227
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53801358368__b.jpg;Vegetation and habitats;0.9084153175354004
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53854123355__b.jpg;Towns and villages;0.7821464538574219
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53905875659__b.jpg;Heritage and culture;0.7599351406097412
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53905776238__b.jpg;Heritage and culture;0.7592818737030029
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_53940310208__b.jpg;Vegetation and habitats;0.8246147632598877
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1508_53540698463__b.jpg;Heritage and culture;0.7563564777374268
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1507_54040949347__b.jpg;Heritage and culture;0.6854991912841797
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1508_53616358853__b.jpg;Heritage and culture;0.7590487003326416
-1;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/-1/snev_NA_1508_53801113581__b.jpg;Vegetation and habitats;0.8991444110870361
